No,Invoice Number,Invoice Date,Invoice Status,Customer Name,GST Treatment,Place of Supply,PurchaseOrder,Payment Terms,Payment Terms Label,Due Date,Expected Payment Date,Sales person,Currency Code,Account,Item Name,SKU,Item Type,HSN/SAC,Quantity,Usage unit,Item Price,Item Tax Exemption Reason,Is Inclusive Tax,Item Tax,Item Tax Type,Item Tax %,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Shipping Charge SAC Code,Adjustment,Adjustment Description,PayPal,Razorpay,Partial Payments,Template Name,Notes
2,SMN/2025-26/2388,2025-12-13,DRAFT,Dummy Customer,consumer,,441465,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Groundnut Oil (Cold Pressed),GROI1000,goods,,3,,330,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
3,SMN/2025-26/2388,2025-12-13,DRAFT,Dummy Customer,consumer,,441465,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Nattu Sakkarai - Cane Jaggery Powder - 1 Kg,NASA1000,goods,,5,,140,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
4,SMN/2025-26/2388,2025-12-13,DRAFT,Dummy Customer,consumer,,441465,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Sesame / Gingelly / Til Oil (Cold Pressed),SEOI1000,goods,,1,,470,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
5,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Coconut oil cold pressed/ Nariyal Tel,COOI1000,goods,,2,,600,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
6,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Pure cow ghee - 500 ml,PUGH0500,goods,,1,,470,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
7,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Toor Dhal - Thuvaram Paruppu - 1 Kg,TODAL1KG,goods,,1,,210,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
8,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Natural turmeric powder - 150 Gms,NTURP150,goods,,2,,90,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
9,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Cumin Seeds - Jeeragam,JEER0200,goods,,2,,96,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
10,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Malai Kadugu - Hill Mustard Seeds,MUST0200,goods,,2,,45,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
11,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Sombu - Fennel Seeds - 100 Gms,SOMB0100,goods,,2,,60,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
12,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Cloves - Lavangam - 50 Gms,CLOV0050,goods,,1,,85,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
13,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Long Natural Red Chilli / Milagaai (250 gms),NALRC250,goods,,1,,95,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
14,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Green Moong Dal- Full (500 Gms),GMDF0500,goods,,2,,90,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
15,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Paasi Paruppu | Moong Dhal - 1 Kg,MODAL1000,goods,,1,,170,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
16,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Thinai Rice (Foxtail millet) - 500 gms,THRI0500,goods,,2,,80,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
17,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Groundnut Oil (Cold Pressed),GROI1000,goods,,1,,330,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
18,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Sesame / Gingelly / Til Oil (Cold Pressed),SEOI1000,goods,,1,,470,,TRUE,,Tax Group,5,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
19,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Himalayan Rock Salt (Small Crystals) / Indhu Uppu,HRSC1000,goods,,2,,125,,TRUE,,Tax Group,0,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
20,SMN/2025-26/2389,2025-12-13,DRAFT,Dummy Customer,consumer,,441470,-3,Due end of next Month,,,Gramiyum Chennai,INR,Sales,Himalayan Rock Salt (powder) / Indhu Uppu,HRSP1000,goods,,2,,125,,TRUE,,Tax Group,0,,,GST18,18,Tax Group,996812,,,FALSE,FALSE,FALSE,Spreadsheet Template,
